
|Meine Freundin Conni-Conni geht in den Zoo / Conni und der Osterhase|Conni geht in den Zoo?Conni ist ganz aufgeregt. Mit ihrer Kindergartengruppe macht sie einen Ausflug in den Zoo und soll sich Fragen zu einem bestimmten Tier ausdenken. Sie ueberlegt lange welches Tier sie waehlen soll. Auch de anderen Kinder haben F ragen vorbereitet. So lernt Conni eine ganze Menge ueber Tiere, die sie noch gar nicht gut kannte und der Zoobesuch wird spannend und lehrreich zugleich fuer Conni und ihre Kindergartenfreunde.?Conni und der Osterhase?Eifrig helfen Conni und Jakob be i den Vorbereitungen fuer ein schoenes Osterfest. Sie bemalen Ostereier, basteln Schmuck fuer den Osterstrauss und als besondere UEberraschung hat Mama sich einen Kresse-Tisch ausgedacht. Gemeinsam saeen sie die Kresse fuer einen Tisch, der aussieht wie e in Fruehlingsbeet. Das muss Conni unbedingt Anna zeigen, doch vorher gehen sie alle zum riesigen Osterfeuer, um die Sonne auf die Erde zu locken und den Winter zu vertreiben. Und endlich ist der Ostersonntag da, Conni und Jakob suchen im Garten all die bunten Ostereier, die der Osterhase versteckt hat. Doch was ist das? Die Kinder staunen nicht schlecht, als sie in der Kueche den bunten Fruehlingstisch entdecken. Schlaeft da etwa der Osterhase im Kressebeet??Regie: Henning Windelband?Buch/Autor: Nana - Andrea Meyer|Sophia|/mnt/Aufnahmen/Sophia/20151022 0625 - KiKA - Meine Freundin Conni.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch - Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen - extra fuer kleine Kinder.?Inhalt wird nachgereicht!?Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20151022 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Micky Maus Wunderhaus-Plutos Ball. Animations-Serie, USA 2006|Als Plutos Lieblingsball davonhuepft, versucht er ihn gemeinsam mit Micky und ein paar lustigen Mitmach-Sachen wieder einzufangen. Sie nehmen ein Fischernetz um Goofy zu retten, als er von seinem Drachenflieger faellt, einen Rennroller um dem Ball h interherzufahren und Super-Springfedern um hinter dem Ball herzuhuepfen bevor er in den See faellt. Heute geht es mal wieder um Formen und Zahlen.|Sophia|/mnt/Aufnahmen/Sophia/20151022 0745 - Disney Channel - Micky Maus Wunderhaus.eit
|Loewenzaehnchen-Eine Schnueffelnase auf Entdeckungstour / Keks und die salzige Leckerei - Thema: Schaf|Eine Schnueffelnase auf Entdeckungstour?Seit mehr als 30 Jahren loescht die Reihe "Loewenzahn" bereits den Wissensdurst rund um unsere Umwelt. Nun bekommt die Reihe einen Ableger mit "Loewenzaehnchen". Die Hauptrolle bei "Loewenzaehnchen" spielt Keks, der beliebte Hund aus der "Loewenzahn"-Sendung.?Wenn Fritz Fuchs seinen Bauwagen verlaesst, fragt man sich, was eigentlich sein Hund Keks so treibt? Wer glaubt, dass der Berner Sennenhund ein Nickerchen macht, hat sich geirrt, denn Keks geht kurzerhand ohne sein Herrchen auf Entdeckungsreise.?In "Loewenzaehnchen" kann er mit den Tieren in seiner Umgebung sprechen und erfaehrt so Neues und Lustiges ueber sie. Etwa wenn er einen quirligen Marienkaefer trifft, einem aengstlichen Kaninchen hilft oder die a ussergewoehnlichen Kinder vom grasgruenen Frosch kennenlernt. In jeder Folge schliesst er Freundschaft mit einem anderen Tier.?Speziell fuer seine Hauptrolle in "Loewenzaehnchen" bekommt Keks eine prominente Stimme: Gesprochen wird der Berner Sennenhund v on dem bekannten Comedian, Schauspieler und Autor Oliver Kalkofe - mal lustig, mal frech, mal neugierig und manchmal einfach "verKekst".?Produziert wird "Loewenzaehnchen" von studio.tv.film GmbH, Berlin. Autoren sind Paul Schwarz und Anja Flade. Regi e fuehrt Manuela Stacke.?Mit "Loewenzaehnchen" erweitert ZDF tivi, das Kinder- und Jugendprogramm des ZDF, das Portfolio seiner Wissenssendungen fuer die juengsten Zuschauer von drei bis sechs Jahren.?Auch auf den programmbegleitenden Onlineseiten von w ww.zdftivi.de, dem ZDF-Internetangebot fuer Kinder, koennen die jungen Nutzer gemeinsam mit Keks die Tiere aus der Sendung treffen. Verpackt in Spielen, Raetseln, Liedern und Ausmalbildern lernen sie die Tiere dort noch besser kennen. Ausserdem gewaehrt Keks einen exklusiv Einblick in sein "Geheimes Tagebuch".?Info: Gedreht wurden von Mai bis Juni 2012 zunaechst zehn Folgen der Reihe.?Keks und die salzige Leckerei - Thema: Schaf?Schirley Schaf hat schlechte Laune. Ihre Freundin Schanine gibt ihr n ichts von der salzigen Leckerei auf der Wiese ab. Keks will ihre Laune aufbessern und denkt sich etwas aus. Ob am Ende alle von der Leckerei schlecken duerfen??Darsteller:?Fritz Fuchs - Guido Hammesfahr?Keks - Oliver Kalkofe?Regie: Manuela Stacke?Bu ch/Autor: Paul Schwarz|Sophia|/mnt/Aufnahmen/Sophia/20151022 1835 - KiKA - LA?wenzA?hnchen.eit
|Meine Freundin Conni-Conni und der Laternenumzug / Conni lernt reiten|Conni und der Laternenumzug?Im Herbst basteln Conni und ihre Freunde gerne mit bunten Blaettern und den Fruechten von Baeumen und in einen ausgehoehlte Kuerbisse stellen sie Kerzen. Am meisten freut sich Conni auf den Laternenumzug im Kindergarten. Im K indergarten macht Conni ihre eigene Laterne und dafuer hat sie eine ganz besondere Idee.?Conni lernt reiten?Conni ist ganz aufgeregt: Sie darf mit Anna zum Reitunterricht. Das Pony hoert auf den Namen Flecki, und Conni freundet sich schnell mit ihm a n. Doch wie sitzt man gerade im Sattel, und wie stellt man die Fuesse in die Steigbuegel? Geduldig erklaert ihr all dies ihre Reitlehrerin Silke. Und schon bald trabt Conni froehlich auf ihrem Pony den anderen Ponys im Kreis hinterher. Was fuer ein Schre ck fuer Conni, als Flecki einfach aus der Reihe tanzt. Reiten ist doch viel schwieriger als Conni sich dachte. Mit neuem Mut und weiteren UEbungsstunden schafft Conni es schliesslich sicher auf ihrem Pony zu sitzen und sogar zu traben. Nun kann sie re iten und stolz fuehrt sie ihr Koennen in einem kleinen Schauturnier ihren Eltern vor.?Regie: Henning Windelband?Buch/Autor: Nana - Andrea Meyer|Sophia|/mnt/Aufnahmen/Sophia/20151023 0625 - KiKA - Meine Freundin Conni.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch - Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen - extra fuer kleine Kinder.?Inhalt wird nachgereicht!?Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20151023 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Micky Maus Wunderhaus-Donald und die Kletterbohne. Animations-Serie, USA 2006|Donald tauscht mit dem Riesen sein Huehnchen Boo-Boo gegen fuenf Zauberbohnen. Als ihm bewusst hat, was er getan hat, ist es zu spaet. Micky und die Kinder helfen ihm, Huehnchen Boo-Boo wieder zurueckzuholen. Damit der Riese aber nicht ganz allein ist, schenkt Micky ihm einen Teddy.|Sophia|/mnt/Aufnahmen/Sophia/20151023 0745 - Disney Channel - Micky Maus Wunderhaus.eit
|Meine Freundin Conni-Conni backt Pizza / Conni macht Musik|Conni backt Pizza?Conni und Simon freuen sich, denn Simons Mutter laedt die beiden in eine Pizzeria ein. Die Enttaeuschung ist gross, als sie vor dem geschlossenen Restaurant stehen. Damit mag sich Conni aber nicht abfinden und schlaegt Simon vor, selb st eine tolle Pizza zu backen und ihre beiden Familien damit zu ueberraschen. Was fuer ein Glueck, dass Connis Mama da ein bisschen mithilft, denn ganz so einfach, wie Conni dachte, ist Pizza backen nicht.?Conni macht Musik?Conni stibitzt die Kuechenut ensilien fuer ihr erstes Hauskonzert, doch Mama und Papa sind zunaechst von Connis Konzert mit Topfdeckeln wenig begeistert. Dabei lernt Conni doch gerade im Kindergarten, dass man mit fast allen Dingen Musik machen kann. Man muss nur eine richtig gu te Melodie erfinden! In ihrer Kindergartengruppe erfaehrt Conni, was ein Takt ist und wie Noten aussehen. Denn die Gruppe plant ein Musikkonzert fuer die Eltern. Conni waehlt ein Tamburin, zeichnet ihre ersten Noten und uebt unermuedlich fuer den Auftrit t. Da staunen Connis Eltern und Jakob nicht schlecht, als die Kindergartengruppe ihr selbst einstudiertes Lied vorfuehrt.?Regie: Henning Windelband?Buch/Autor: Nana - Andrea Meyer|Sophia|/mnt/Aufnahmen/Sophia/20151023 1810 - KiKA - Meine Freundin Conni.eit
|Loewenzaehnchen-Eine Schnueffelnase auf Entdeckungstour / Keks und der Tuempelspringer|Eine Schnueffelnase auf Entdeckungstour?Seit mehr als 30 Jahren loescht die Reihe "Loewenzahn" bereits den Wissensdurst rund um unsere Umwelt. Nun bekommt die Reihe einen Ableger mit "Loewenzaehnchen". Die Hauptrolle bei "Loewenzaehnchen" spielt Keks, der beliebte Hund aus der "Loewenzahn"-Sendung.?Wenn Fritz Fuchs seinen Bauwagen verlaesst, fragt man sich, was eigentlich sein Hund Keks so treibt? Wer glaubt, dass der Berner Sennenhund ein Nickerchen macht, hat sich geirrt, denn Keks geht kurzerhand ohne sein Herrchen auf Entdeckungsreise.?In "Loewenzaehnchen" kann er mit den Tieren in seiner Umgebung sprechen und erfaehrt so Neues und Lustiges ueber sie. Etwa wenn er einen quirligen Marienkaefer trifft, einem aengstlichen Kaninchen hilft oder die a ussergewoehnlichen Kinder vom grasgruenen Frosch kennenlernt. In jeder Folge schliesst er Freundschaft mit einem anderen Tier.?Speziell fuer seine Hauptrolle in "Loewenzaehnchen" bekommt Keks eine prominente Stimme: Gesprochen wird der Berner Sennenhund v on dem bekannten Comedian, Schauspieler und Autor Oliver Kalkofe - mal lustig, mal frech, mal neugierig und manchmal einfach "verKekst".?Produziert wird "Loewenzaehnchen" von studio.tv.film GmbH, Berlin. Autoren sind Paul Schwarz und Anja Flade. Regi e fuehrt Manuela Stacke.?Mit "Loewenzaehnchen" erweitert ZDF tivi, das Kinder- und Jugendprogramm des ZDF, das Portfolio seiner Wissenssendungen fuer die juengsten Zuschauer von drei bis sechs Jahren.?Auch auf den programmbegleitenden Onlineseiten von w ww.zdftivi.de, dem ZDF-Internetangebot fuer Kinder, koennen die jungen Nutzer gemeinsam mit Keks die Tiere aus der Sendung treffen. Verpackt in Spielen, Raetseln, Liedern und Ausmalbildern lernen sie die Tiere dort noch besser kennen. Ausserdem gewaehrt Keks einen exklusiv Einblick in sein "Geheimes Tagebuch".?Info: Gedreht wurden von Mai bis Juni 2012 zunaechst zehn Folgen der Reihe.?Keks und der Tuempelspringer?Was quakt denn da aus dem Schilf? Hund Keks ist mal wieder auf Abenteuersuche. Mit sei ner Spuernase entdeckt der neugierige Vierbeiner Frosch Ferdinand. Ein Springmeister und vielfacher Papa! Er zeigt Keks auch seine Kinder. Aber - die sehen so gar nicht aus wie Froesche .?Darsteller:?Fritz Fuchs - Guido Hammesfahr?Keks - Oliver Kalko fe?Frosch Ferdinand - Michael Wiesner?Regie: Manuela Stacke?Buch/Autor: Paul Schwarz|Sophia|/mnt/Aufnahmen/Sophia/20151023 1835 - KiKA - LA?wenzA?hnchen.eit
|Meine Freundin Conni-Conni faehrt Ski / Conni am Strand|Conni faehrt Ski?Winterurlaub in den Bergen ist besonders schoen, wenn man auch Ski fahren kann. Und genau das will Conni lernen. In einem Skikindergarten lernt Conni nicht nur Tricks und Kniffe fuers Skifahren, sondern was noch viel besser ist, sie l ernt eine neue Freundin kennen. Zusammen ueben sie den Schneepflug und fahren als Bandwurm einen Berg hinunter. ?Und in einem Slalom-Parcour als Abschlussuebung beweisen Conni und Lena ihren Eltern wie toll sie schon Ski fahren koennen.?Conni am Stran d?Sonne, Sommer, Strand und Meer. Urlaub ist einfach die schoenste Jahreszeit, findet Conni. Es gibt so viel Neues zu entdecken: wozu dient ein Leuchtturm? Wie heissen die verschiedenen Muscheln am Strand? Was hat es mit Ebbe und Flut auf sich? Wie h eissen all die Tiere, die im Meer leben? Und was macht eine kleine verirrte Robbe am Strand? Mama und Papa beantworten Conni geduldig alle Fragen und bauen gemeinsam die schoenste Sandburg fuer ihre Muschenlprinzessin Conni.?Regie: Henning Windelband? Buch/Autor: Nana - Andrea Meyer|Sophia|/mnt/Aufnahmen/Sophia/20151024 1810 - KiKA - Meine Freundin Conni.eit
|Loewenzaehnchen-Eine Schnueffelnase auf Entdeckungstour / Keks und der laute Pfiff - Thema: Murmeltier|Eine Schnueffelnase auf Entdeckungstour?Seit mehr als 30 Jahren loescht die Reihe "Loewenzahn" bereits den Wissensdurst rund um unsere Umwelt. Nun bekommt die Reihe einen Ableger mit "Loewenzaehnchen". Die Hauptrolle bei "Loewenzaehnchen" spielt Keks, der beliebte Hund aus der "Loewenzahn"-Sendung.?Wenn Fritz Fuchs seinen Bauwagen verlaesst, fragt man sich, was eigentlich sein Hund Keks so treibt? Wer glaubt, dass der Berner Sennenhund ein Nickerchen macht, hat sich geirrt, denn Keks geht kurzerhand ohne sein Herrchen auf Entdeckungsreise.?In "Loewenzaehnchen" kann er mit den Tieren in seiner Umgebung sprechen und erfaehrt so Neues und Lustiges ueber sie. Etwa wenn er einen quirligen Marienkaefer trifft, einem aengstlichen Kaninchen hilft oder die a ussergewoehnlichen Kinder vom grasgruenen Frosch kennenlernt. In jeder Folge schliesst er Freundschaft mit einem anderen Tier.?Speziell fuer seine Hauptrolle in "Loewenzaehnchen" bekommt Keks eine prominente Stimme: Gesprochen wird der Berner Sennenhund v on dem bekannten Comedian, Schauspieler und Autor Oliver Kalkofe - mal lustig, mal frech, mal neugierig und manchmal einfach "verKekst".?Produziert wird "Loewenzaehnchen" von studio.tv.film GmbH, Berlin. Autoren sind Paul Schwarz und Anja Flade. Regi e fuehrt Manuela Stacke.?Mit "Loewenzaehnchen" erweitert ZDF tivi, das Kinder- und Jugendprogramm des ZDF, das Portfolio seiner Wissenssendungen fuer die juengsten Zuschauer von drei bis sechs Jahren.?Auch auf den programmbegleitenden Onlineseiten von w ww.zdftivi.de, dem ZDF-Internetangebot fuer Kinder, koennen die jungen Nutzer gemeinsam mit Keks die Tiere aus der Sendung treffen. Verpackt in Spielen, Raetseln, Liedern und Ausmalbildern lernen sie die Tiere dort noch besser kennen. Ausserdem gewaehrt Keks einen exklusiv Einblick in sein "Geheimes Tagebuch".?Info: Gedreht wurden von Mai bis Juni 2012 zunaechst zehn Folgen der Reihe.?Keks und der laute Pfiff - Thema: Murmeltier?Mariella Murmeltier kann nicht pfeifen. Doch das Pfeifen ist fuer die Murmeltiere lebenswichtig.?Keks hat eine Idee - ein "Wunderpfeifkraut" muss helfen. Gemeinsam machen sich die beiden auf die Suche nach dem pfiffigen Kraut.?Darsteller:?Fritz Fuchs - Guido Hammesfahr?Keks - Oliver Kalkofe?Regie: Manuela Stacke?Buch /Autor: Paul Schwarz|Sophia|/mnt/Aufnahmen/Sophia/20151024 1835 - KiKA - LA?wenzA?hnchen.eit
|JoNaLu - Maeuseabenteuer zum Mitmachen|Das grosse Spiel?Jo, Carmen und Caruso sind echte Fussballprofis, bei denen Ludwig liebend gerne mitspielen wuerde. Anfangs darf er noch Ballholer sein, spaeter wird er wegen seiner Eigenwilligkeit ganz ausgeschlossen. Zum Trost gruendet Naya zusammen m it Scottie und Ludwig ein eigenes Kicker-Team. Um richtig gut zu werden, beginnen sie gleich mit einem intensiven Training.?Leider hat Lu den noch fehlenden Ball den Profi-Spielern in einem unbeobachteten Moment entwendet und damit einen Streit los getreten, in dem Naya sich dazu hinreissen laesst, ihr Team als das bessere zu preisen. Jo lacht sie aus und fordert sie zu einem gemeinsamen Match heraus.?Alle Freunde sind zu dem grossen Spiel eingeladen. Nicolaj ist Schiedsrichter. Jetzt muessen Nay a, Lu und Scottie ihre Team-Staerken unter Beweis stellen. Dabei kommen ihnen Witz, Mut, Koepfchen und vor allem Lus ungeahnte artistische Beinarbeit sehr zu Hilfe.?Regie: Anja Hansmann, Konrad Weise, Nina Wels?Buch/Autor: Eva Polak, Alexandra Maxein er, Marcus Sauermann, Eckart Fingberg, Goetz Brandt, Ina WernersEmpty, Dan?Musik: Ute Engelhardt|Sophia|/mnt/Aufnahmen/Sophia/20151025 0945 - KiKA - JoNaLu - MA?useabenteuer zum Mitmachen.eit
|Peppa-Neue Schuhe / Das Schulfest|Neue Schuhe?In der Schlammpfuetze traegt Peppa doch lieber Gummistiefel, obwohl sie so stolz auf ihre neuen roten Schuhe ist.?Das Schulfest?Alle lassen sich als Tiger schminken, dann gibt es fuer jeden einen Ballon, dann rauf auf die Huepfburg...?Regie : Neville Astley, Mark Baker?Buch/Autor: Neville Astley, Mark Baker, Alison Snowden?Musik: Julian Nott|Sophia|/mnt/Aufnahmen/Sophia/20151025 1010 - KiKA - Floris Drachen.eit
|Loewenzaehnchen-Eine Schnueffelnase auf Entdeckungstour / Keks und der weltbeste Duenger - Thema: Regenwurm|Eine Schnueffelnase auf Entdeckungstour?Seit mehr als 30 Jahren loescht die Reihe "Loewenzahn" bereits den Wissensdurst rund um unsere Umwelt. Nun bekommt die Reihe einen Ableger mit "Loewenzaehnchen". Die Hauptrolle bei "Loewenzaehnchen" spielt Keks, der beliebte Hund aus der "Loewenzahn"-Sendung.?Wenn Fritz Fuchs seinen Bauwagen verlaesst, fragt man sich, was eigentlich sein Hund Keks so treibt? Wer glaubt, dass der Berner Sennenhund ein Nickerchen macht, hat sich geirrt, denn Keks geht kurzerhand ohne sein Herrchen auf Entdeckungsreise.?In "Loewenzaehnchen" kann er mit den Tieren in seiner Umgebung sprechen und erfaehrt so Neues und Lustiges ueber sie. Etwa wenn er einen quirligen Marienkaefer trifft, einem aengstlichen Kaninchen hilft oder die a ussergewoehnlichen Kinder vom grasgruenen Frosch kennenlernt. In jeder Folge schliesst er Freundschaft mit einem anderen Tier.?Speziell fuer seine Hauptrolle in "Loewenzaehnchen" bekommt Keks eine prominente Stimme: Gesprochen wird der Berner Sennenhund v on dem bekannten Comedian, Schauspieler und Autor Oliver Kalkofe - mal lustig, mal frech, mal neugierig und manchmal einfach "verKekst".?Produziert wird "Loewenzaehnchen" von studio.tv.film GmbH, Berlin. Autoren sind Paul Schwarz und Anja Flade. Regi e fuehrt Manuela Stacke.?Mit "Loewenzaehnchen" erweitert ZDF tivi, das Kinder- und Jugendprogramm des ZDF, das Portfolio seiner Wissenssendungen fuer die juengsten Zuschauer von drei bis sechs Jahren.?Auch auf den programmbegleitenden Onlineseiten von w ww.zdftivi.de, dem ZDF-Internetangebot fuer Kinder, koennen die jungen Nutzer gemeinsam mit Keks die Tiere aus der Sendung treffen. Verpackt in Spielen, Raetseln, Liedern und Ausmalbildern lernen sie die Tiere dort noch besser kennen. Ausserdem gewaehrt Keks einen exklusiv Einblick in sein "Geheimes Tagebuch".?Info: Gedreht wurden von Mai bis Juni 2012 zunaechst zehn Folgen der Reihe.?Keks und der weltbeste Duenger - Thema: Regenwurm?Mit seiner feinen Nase entdeckt Keks ein sprechendes Blatt, das i m Boden steckt. Das gibt's nicht! Gibt es doch - Robert Regenwurm hat das Blatt in der Erde verschwinden lassen. Er ist der beste Gaertner und zeigt Keks seine Lieblingsarbeit.?Darsteller:?Fritz Fuchs - Guido Hammesfahr?Keks - Oliver Kalkofe?Regie: Manuela Stacke?Buch/Autor: Paul Schwarz|Sophia|/mnt/Aufnahmen/Sophia/20151025 1835 - KiKA - LA?wenzA?hnchen.eit
|Meine Freundin Conni-Conni spielt Fussball / Conni in den Bergen|Conni spielt Fussball?Mit Papa und Onkel Guenther im Garten zu bolzen macht Spass, aber richtig dribbeln und kicken koennen, waere schon besser. Deshalb bitten Conni und Anna Onkel Guenther, sie beim Kinderfussball anzumelden. Fussballtrainer Malzi freut s ich ueber die Neuzugaenge. Mit grosser Begeisterung und Ausdauer trainieren die Freundinnen und fiebern schliesslich ihrem 1. Turnier entgegen. Doch ausgerechnet am Tag des Turniers giesst es in Stroemen. War jetzt alles umsonst oder findet sich noch ein e Chance, ihr Koennen unter Beweis zu stellen??Conni in den Bergen?Wandern in den Bergen ist das Groesste, findet Conni, wenn es nur nicht immer bergauf ginge. Doch zusammen mit einem Bergfuehrer wird der Aufstieg zu einem echten Abenteuer: Neben rausc henden Baechen entdeckt Conni einen Bergsalamander, seltene Alpenveilchen und b sogar ein Murmeltier. In einer riesigen Hoehle bestaunen Conni und Jakob die Tropfsteinsaeulen. Und Conni erlebt noch mehr: Sie entdeckt einen Wasserfall und traut sich ueb er eine Wackelbruecke in schwindelerregender Hoehe. Muede von all den Erlebnissen schlaeft Conni nachts ausgezeichnet , mindestens genauso gut wie ein Murmeltier.?Regie: Henning Windelband?Buch/Autor: Nana - Andrea Meyer|Sophia|/mnt/Aufnahmen/Sophia/20151026 0625 - KiKA - Meine Freundin Conni.eit
|Die Sendung mit dem Elefanten|Die Sendung mit dem Elefanten - Web?Die Welt ist elefantastisch, Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen, extra fuer kleine Kinder.?In den Lach- und Sachgesch ichten wird heute ordentlich gefeiert! Tanja und Andre zeigen ihren zauberhaften Glaeser-Trick. Musik ertoent aus einem echten Geburtstagskuchen. Ein aufgedrehter Gast kann heute einfach nicht einschlafen. Timmy, das Schaf hat Geburtstag und fliegt m it vielen Ballons in die Luft: Ob das wohl gut geht? Und eine richtig harte Raetsel-Nuss gilt es heute auch zu knacken...?Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20151026 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Micky Maus Wunderhaus-Donald der Froschkoenig Animations-Serie, USA 2006|Versehentlich trinkt Donald ein Serum von Professor von Quak, das ihn in einen Frosch verwandelt. Nur ein Kuss von Prinzessin Daisy kann ihn wieder in eine Ente zur ueckverwandeln. Und so macht sich Micky auf die Suche nach Prinzessin Daisy. Heute geht es um 'klein', "mittel" und 'gross', sowie die Zahlen eins bis fuenf.|Sophia|/mnt/Aufnahmen/Sophia/20151026 0745 - Disney Channel - Micky Maus Wunderhaus.eit
|Loewenzaehnchen-Eine Schnueffelnase auf Entdeckungstour / Keks auf Gespensterjagd|Eine Schnueffelnase auf Entdeckungstour?Seit mehr als 30 Jahren loescht die Reihe "Loewenzahn" bereits den Wissensdurst rund um unsere Umwelt. Nun bekommt die Reihe einen Ableger mit "Loewenzaehnchen". Die Hauptrolle bei "Loewenzaehnchen" spielt Keks, der beliebte Hund aus der "Loewenzahn"-Sendung.?Wenn Fritz Fuchs seinen Bauwagen verlaesst, fragt man sich, was eigentlich sein Hund Keks so treibt? Wer glaubt, dass der Berner Sennenhund ein Nickerchen macht, hat sich geirrt, denn Keks geht kurzerhand ohne sein Herrchen auf Entdeckungsreise.?In "Loewenzaehnchen" kann er mit den Tieren in seiner Umgebung sprechen und erfaehrt so Neues und Lustiges ueber sie. Etwa wenn er einen quirligen Marienkaefer trifft, einem aengstlichen Kaninchen hilft oder die a ussergewoehnlichen Kinder vom grasgruenen Frosch kennenlernt. In jeder Folge schliesst er Freundschaft mit einem anderen Tier.?Speziell fuer seine Hauptrolle in "Loewenzaehnchen" bekommt Keks eine prominente Stimme: Gesprochen wird der Berner Sennenhund v on dem bekannten Comedian, Schauspieler und Autor Oliver Kalkofe - mal lustig, mal frech, mal neugierig und manchmal einfach "verKekst".?Produziert wird "Loewenzaehnchen" von studio.tv.film GmbH, Berlin. Autoren sind Paul Schwarz und Anja Flade. Regi e fuehrt Manuela Stacke.?Mit "Loewenzaehnchen" erweitert ZDF tivi, das Kinder- und Jugendprogramm des ZDF, das Portfolio seiner Wissenssendungen fuer die juengsten Zuschauer von drei bis sechs Jahren.?Auch auf den programmbegleitenden Onlineseiten von w ww.zdftivi.de, dem ZDF-Internetangebot fuer Kinder, koennen die jungen Nutzer gemeinsam mit Keks die Tiere aus der Sendung treffen. Verpackt in Spielen, Raetseln, Liedern und Ausmalbildern lernen sie die Tiere dort noch besser kennen. Ausserdem gewaehrt Keks einen exklusiv Einblick in sein "Geheimes Tagebuch".?Info: Gedreht wurden von Mai bis Juni 2012 zunaechst zehn Folgen der Reihe.?Keks auf Gespensterjagd?Keks hoert jemanden laut bibbern. Sitzt da ein kleiner Angsthase? Von wegen Angsthase, Keks hat Kaninchen Karl vor sich. Und Karl hat ein Riesenproblem. Ein Gespenst treibt am Futterplatz seiner Familie sein Unwesen. Kaninchen Karl soll es verjagen, bloss wie? Keks hat eine geniale Idee.?Darsteller:?Fritz Fuchs - Guido Hammesfahr?Keks - O liver Kalkofe?Karl Kaninchen - Santiago Ziesmer?Regie: Manuela Stacke?Buch/Autor: Paul Schwarz|Sophia|/mnt/Aufnahmen/Sophia/20151026 1835 - KiKA - LA?wenzA?hnchen.eit
|Loewenzaehnchen-Eine Schnueffelnase auf Entdeckungstour / Keks und die Fliegenfalle|Eine Schnueffelnase auf Entdeckungstour?Seit mehr als 30 Jahren loescht die Reihe "Loewenzahn" bereits den Wissensdurst rund um unsere Umwelt. Nun bekommt die Reihe einen Ableger mit "Loewenzaehnchen". Die Hauptrolle bei "Loewenzaehnchen" spielt Keks, der beliebte Hund aus der "Loewenzahn"-Sendung.?Wenn Fritz Fuchs seinen Bauwagen verlaesst, fragt man sich, was eigentlich sein Hund Keks so treibt? Wer glaubt, dass der Berner Sennenhund ein Nickerchen macht, hat sich geirrt, denn Keks geht kurzerhand ohne sein Herrchen auf Entdeckungsreise.?In "Loewenzaehnchen" kann er mit den Tieren in seiner Umgebung sprechen und erfaehrt so Neues und Lustiges ueber sie. Etwa wenn er einen quirligen Marienkaefer trifft, einem aengstlichen Kaninchen hilft oder die a ussergewoehnlichen Kinder vom grasgruenen Frosch kennenlernt. In jeder Folge schliesst er Freundschaft mit einem anderen Tier.?Speziell fuer seine Hauptrolle in "Loewenzaehnchen" bekommt Keks eine prominente Stimme: Gesprochen wird der Berner Sennenhund v on dem bekannten Comedian, Schauspieler und Autor Oliver Kalkofe - mal lustig, mal frech, mal neugierig und manchmal einfach "verKekst".?Produziert wird "Loewenzaehnchen" von studio.tv.film GmbH, Berlin. Autoren sind Paul Schwarz und Anja Flade. Regi e fuehrt Manuela Stacke.?Mit "Loewenzaehnchen" erweitert ZDF tivi, das Kinder- und Jugendprogramm des ZDF, das Portfolio seiner Wissenssendungen fuer die juengsten Zuschauer von drei bis sechs Jahren.?Auch auf den programmbegleitenden Onlineseiten von w ww.zdftivi.de, dem ZDF-Internetangebot fuer Kinder, koennen die jungen Nutzer gemeinsam mit Keks die Tiere aus der Sendung treffen. Verpackt in Spielen, Raetseln, Liedern und Ausmalbildern lernen sie die Tiere dort noch besser kennen. Ausserdem gewaehrt Keks einen exklusiv Einblick in sein "Geheimes Tagebuch".?Info: Gedreht wurden von Mai bis Juni 2012 zunaechst zehn Folgen der Reihe.?Keks und die Fliegenfalle?Mit Hund Keks die Natur erkunden. "Loewenzaehnchen" ist ein Spross der Sendung "Loewenzahn" und bietet Witziges und Wissenswertes ueber Tiere vor der Haustuer und spricht besonders Vorschulkinder an.?Ausgerechnet heute hat Ferdinand Frosch Probleme mit seiner Stimme. Wie soll er denn so gemeinsam mit seinen Kindern den Storch in die Flucht schlagen? ...|Sophia|/mnt/Aufnahmen/Sophia/20151027 1835 - KiKA - LA?wenzA?hnchen.eit
